STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/26/14,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/28/14,0.39,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/29/14,0.03,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/30/14,0,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/31/14,0.03,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/1/14,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/2/14,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/3/14,0.02,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/4/14,0,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/8/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/10/14,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/13/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/14/14,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/15/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/16/14,,,53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/18/14,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/19/14,0.12,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/21/14,0.03,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/23/14,0.83,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/24/14,0.01,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/27/14,0.51,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/28/14,0.43,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,9/29/14,0.01,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/1/14,,,53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/3/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/4/14,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/8/14,0.47,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/10/14,0.98,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/13/14,0.08,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/14/14,0,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/15/14,0,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/25/14,0.35,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/26/14,0.16,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,10/28/14,0.01,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/13/14,0.02,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/14/14,0,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/17/14,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/20/14,0.16,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/22/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/23/14,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/24/14,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/25/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/26/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/27/14,0.28,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/28/14,0.02,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,11/30/14,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/1/14,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/2/14,0.04,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/3/14,0,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/4/14,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/5/14,0.24,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/8/14,0.08,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/9/14,0,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/10/14,0.31,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/12/14,0.28,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/13/14,0.04,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/14/14,0,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/15/14,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/16/14,,,61,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/17/14,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/18/14,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/19/14,,,54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/20/14,0.08,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/21/14,0.87,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/22/14,0.71,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/23/14,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/24/14,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/25/14,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/26/14,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/27/14,,,53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/28/14,0.01,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,12/30/14,0,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/1/15,0.04,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/2/15,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/3/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/5/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/6/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/7/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/8/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/9/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/10/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/11/15,0,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/12/15,0,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/13/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/14/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/15/15,0.12,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/16/15,0.47,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/17/15,0.08,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/18/15,0.35,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/20/15,0.01,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/21/15,0.31,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/22/15,0.59,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/23/15,0.31,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/24/15,0.39,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/25/15,0,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/26/15,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/27/15,0.12,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/28/15,0.24,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/29/15,0.08,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,1/31/15,0.04,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/1/15,0.04,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/2/15,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/3/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/4/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/5/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/6/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/7/15,0.43,",,S",51,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/8/15,0.28,",,S",51,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/9/15,0.71,",,S",51,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/10/15,0.31,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/11/15,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/12/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/16/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/18/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/19/15,,,53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/20/15,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/23/15,0.24,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/24/15,0.28,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/25/15,0,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/26/15,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,2/27/15,0,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/3/15,0.08,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/5/15,0.31,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/6/15,0.02,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/7/15,0.16,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/8/15,0.01,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/9/15,0,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/11/15,,,61,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/12/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/13/15,0.03,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/14/15,0.94,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/15/15,0.2,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/16/15,0.08,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/17/15,0.31,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/18/15,0.91,",,S",51,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/19/15,0.87,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/20/15,0.71,",,S",51,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/21/15,0.16,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/22/15,0.08,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/23/15,0.16,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/24/15,0.24,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/26/15,0.04,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/27/15,0.39,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/28/15,0.02,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/29/15,0.87,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/30/15,0.67,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,3/31/15,0.12,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/1/15,0,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/2/15,0.04,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/6/15,0.43,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/8/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/10/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/11/15,0.24,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/12/15,0.02,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/22/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/23/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/24/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/25/15,0.02,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/27/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/29/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,4/30/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/2/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/3/15,0.79,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/4/15,0.63,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/5/15,0.35,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/6/15,0.12,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/7/15,0,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/8/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/12/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/13/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/14/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/15/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/16/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/17/15,0,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/20/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/21/15,0.02,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/22/15,0.16,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/24/15,0.28,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/25/15,0.63,",,S",52,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/26/15,0,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/27/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/28/15,0.02,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/29/15,0.01,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/30/15,0.04,",,S",53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,5/31/15,0.04,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/1/15,1.22,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/3/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/4/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/6/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/8/15,,,53,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/9/15,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/10/15,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/11/15,0.16,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/12/15,0,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/13/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/14/15,,,55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/15/15,0.12,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/16/15,0,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/17/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/20/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/21/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/22/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/23/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/25/15,,,61,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/26/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/27/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/28/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/29/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,6/30/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/1/15,0.02,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/2/15,0,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/3/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/4/15,,,61,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/5/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/6/15,0.02,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/7/15,0.04,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/8/15,0.2,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/9/15,0,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/10/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/11/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/13/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/14/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/16/15,0.01,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/17/15,0,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/18/15,0.03,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/19/15,0,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/20/15,0.35,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/21/15,0.02,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/22/15,0,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/23/15,0.01,",,S",54,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/24/15,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/25/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/26/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/27/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/28/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/29/15,0.01,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/30/15,0,",,S",57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,7/31/15,0.04,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/1/15,0,",,S",59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/2/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/3/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/4/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/5/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/6/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/7/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/8/15,,,56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/9/15,0.02,",,S",55,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/10/15,0,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/11/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/12/15,0.02,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/13/15,0,",,S",60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/14/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/15/15,0.02,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/16/15,0.01,",,S",56,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/17/15,0,",,S",58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/18/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/19/15,,,59,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/20/15,,,60,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/21/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/23/15,,,57,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/24/15,,,58,"H,,S"
ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,3058,8/25/15,,,56,"H,,S"
